0.994375	1.018333	0.975625	1.012708	1.010177	2010-06-03	28713600
0.949167	0.986979	0.899375	0.912708	0.910427	2010-06-04	61488000
0.921563	0.931667	0.858333	0.859792	0.857643	2010-06-07	42182400
0.865938	0.871667	0.820938	0.855	0.852863	2010-06-08	66480000
0.872292	0.896771	0.826563	0.836146	0.834056	2010-06-09	57360000
0.865313	0.907292	0.858229	0.905521	0.903258	2010-06-10	38880000
0.877396	0.932813	0.877396	0.929167	0.926845	2010-06-11	31334400
0.956771	0.975104	0.925938	0.929688	0.927365	2010-06-14	56851200
0.945104	1.008438	0.942292	0.997604	0.995111	2010-06-15	50025600
0.996771	1.03125	0.991875	1.017708	1.015165	2010-06-16	39590400
1.033646	1.035208	1.001458	1.027917	1.025348	2010-06-17	40761600
1.033229	1.051458	1.020417	1.030729	1.028153	2010-06-18	34896000
1.068333	1.072917	0.986667	1.003646	1.001138	2010-06-21	54979200
1.015208	1.037292	0.974792	0.979896	0.977447	2010-06-22	44899200
0.983542	0.993646	0.944792	0.966771	0.964355	2010-06-23	56179200
0.955208	0.963542	0.914583	0.919896	0.917597	2010-06-24	59856000
0.931875	0.942292	0.899688	0.919271	0.916974	2010-06-25	44390400
0.92	0.93375	0.89125	0.911042	0.908765	2010-06-28	41040000
0.868229	0.869792	0.785417	0.809375	0.807352	2010-06-29	109555200
0.797292	0.820104	0.763021	0.769375	0.767452	2010-06-30	45916800
0.773646	0.780104	0.717292	0.761875	0.759971	2010-07-01	63081600
0.763854	0.772708	0.734375	0.757708	0.755814	2010-07-02	36844800
0.786667	0.801146	0.7425	0.761667	0.759764	2010-07-06	39139200
0.768229	0.835938	0.766354	0.833646	0.831563	2010-07-07	40195200
0.853646	0.856979	0.818333	0.847708	0.845589	2010-07-08	51840000
0.845521	0.875	0.841042	0.871458	0.86928	2010-07-09	35664000
0.868229	0.894479	0.862917	0.881354	0.879151	2010-07-12	24729600
0.901979	0.923125	0.8825	0.911458	0.90918	2010-07-13	43536000
0.919271	0.941563	0.907396	0.926042	0.923728	2010-07-14	27379200
0.922188	0.937396	0.892188	0.929271	0.926949	2010-07-15	28550400
0.921146	0.922292	0.850417	0.854479	0.852344	2010-07-16	45340800
0.859375	0.879167	0.838646	0.87375	0.871566	2010-07-19	31056000
