1	              2	3	4	5	6	7	8	9.00%	10.000%	11
Date	              Open	High	Low	Close	Adj Close	min	Max	minMax	0.814 	
							0.81375			0.81375
2010-02-11	0.81375	0.869792	0.811146	0.865104	0.862942	0.811146	0.869792	7.23%	6.887%	0.862942
2010-02-12	0.841563	0.876146	0.836667	0.868646	0.866475	0.836667	0.876146	4.72%	0.409%	0.866475
2010-02-16	0.889063	0.904375	0.875104	0.902292	0.900037	0.875104	0.904375	3.34%	3.873%	0.900037
2010-02-17	0.914375	0.917813	0.900625	0.917604	0.915311	0.900625	0.917813	1.91%	1.697%	0.915311
2010-02-18	0.916667	0.940521	0.911146	0.935	0.932663	0.911146	0.940521	3.22%	1.896%	0.932663
2010-02-19	0.928646	0.947188	0.921563	0.935	0.932663	0.921563	0.947188	2.78%	0.000%	0.932663
2010-02-22	0.946042	0.946042	0.917917	0.928438	0.926118	0.917917	0.946042	3.06%	-0.702%	0.926118
2010-02-23	0.923333	0.928333	0.879896	0.892188	0.889958	0.879896	0.928333	5.50%	-3.904%	0.889958
2010-02-24	0.907917	0.929688	0.903021	0.919167	0.91687	0.903021	0.929688	2.95%	3.024%	0.91687
2010-02-25	0.889792	0.924896	0.871979	0.918646	0.91635	0.871979	0.924896	6.07%	-0.057%	0.91635
2010-02-26	0.915938	0.933958	0.906875	0.930104	0.92778	0.906875	0.933958	2.99%	1.247%	0.92778
2010-03-01	0.941875	0.973958	0.941875	0.97	0.967576	0.941875	0.973958	3.41%	4.289%	0.967576
2010-03-02	0.978542	0.996875	0.973229	0.975833	0.973394	0.973229	0.996875	2.43%	0.601%	0.973394
2010-03-03	0.986771	0.995313	0.971771	0.98125	0.978798	0.971771	0.995313	2.42%	0.555%	0.978798
2010-03-04	0.984688	0.993438	0.969375	0.992083	0.989604	0.969375	0.993438	2.48%	1.104%	0.989604
2010-03-05	1.013229	1.040521	1.007813	1.035938	1.033349	1.007813	1.040521	3.25%	4.420%	1.033349
2010-03-08	1.036875	1.048958	1.036875	1.041458	1.038855	1.036875	1.048958	1.17%	0.533%	1.038855
2010-03-09	1.035729	1.076146	1.034896	1.059896	1.057247	1.034896	1.076146	3.99%	1.770%	1.057247
2010-03-10	1.061354	1.092292	1.060625	1.085833	1.083119	1.060625	1.092292	2.99%	2.447%	1.083119
2010-03-11	1.079271	1.097396	1.072083	1.095833	1.093094	1.072083	1.097396	2.36%	0.921%	1.093094
2010-03-12	1.107917	1.107917	1.085729	1.098333	1.095588	1.085729	1.107917	2.04%	0.228%	1.095588
2010-03-15	1.091042	1.098438	1.067708	1.090938	1.088212	1.067708	1.098438	2.88%	-0.673%	1.088212
2010-03-16	1.101667	1.114688	1.090208	1.111563	1.108785	1.090208	1.114688	2.25%	1.891%	1.108785
2010-03-17	1.114688	1.135104	1.11	1.119271	1.116474	1.11	1.135104	2.26%	0.693%	1.116474
2010-03-18	1.123125	1.134167	1.115729	1.130625	1.127799	1.115729	1.134167	1.65%	1.014%	1.127799
2010-03-19	1.110625	1.143021	1.09875	1.110625	1.107849	1.09875	1.143021	4.03%	-1.769%	1.107849
2010-03-22	1.097604	1.153958	1.093438	1.140625	1.137774	1.093438	1.153958	5.53%	2.701%	1.137774
2010-03-23	1.148438	1.166979	1.130625	1.164479	1.161569	1.130625	1.166979	3.22%	2.091%	1.161569
2010-03-24	1.15625	1.15875	1.140625	1.147917	1.145048	1.140625	1.15875	1.59%	-1.422%	1.145048
2010-03-25	1.175938	1.188229	1.139792	1.140729	1.137878	1.137878	1.188229	4.42%	-0.626%	1.137878
2010-03-26	1.156979	1.168646	1.128646	1.146667	1.143801	1.128646	1.168646	3.54%	0.521%	1.143801
2010-03-29	1.163958	1.174271	1.153854	1.162396	1.159491	1.153854	1.174271	1.77%	1.372%	1.159491
2010-03-30	1.171979	1.184688	1.150729	1.174583	1.171648	1.150729	1.184688	2.95%	1.048%	1.171648
2010-03-31	1.161458	1.177083	1.150729	1.15875	1.155854	1.150729	1.177083	2.29%	-1.348%	1.155854
2010-04-01	1.171667	1.194063	1.130521	1.156458	1.153568	1.130521	1.194063	5.62%	-0.198%	1.153568
2010-04-05	1.164896	1.196875	1.15625	1.189896	1.186922	1.15625	1.196875	3.51%	2.891%	1.186922
2010-04-06	1.180833	1.209792	1.173333	1.198958	1.195962	1.173333	1.209792	3.11%	0.762%	1.195962
2010-04-07	1.194896	1.207917	1.171354	1.192188	1.189209	1.171354	1.207917	3.12%	-0.565%	1.189209
2010-04-08	1.180104	1.203438	1.162083	1.196458	1.193468	1.162083	1.203438	3.56%	0.358%	1.193468
2010-04-09	1.200417	1.220938	1.191146	1.218021	1.214977	1.191146	1.220938	2.50%	1.802%	1.214977
2010-04-12	1.222188	1.232292	1.214167	1.222917	1.219861	1.214167	1.232292	1.49%	0.402%	1.219861
2010-04-13	1.218958	1.243333	1.207917	1.241354	1.238252	1.207917	1.243333	2.93%	1.508%	1.238252
2010-04-14	1.259063	1.286146	1.256458	1.285104	1.281892	1.256458	1.286146	2.36%	3.524%	1.281892
2010-04-15	1.28375	1.307083	1.282604	1.302292	1.299037	1.282604	1.307083	1.91%	1.337%	1.299037
2010-04-16	1.288542	1.301146	1.231771	1.255938	1.252799	1.231771	1.301146	5.63%	-3.559%	1.252799
2010-04-19	1.244167	1.265417	1.208333	1.253958	1.250824	1.208333	1.265417	4.72%	-0.158%	1.250824
2010-04-20	1.273438	1.28125	1.249583	1.2725	1.26932	1.249583	1.28125	2.53%	1.479%	1.26932
2010-04-21	1.298333	1.305938	1.270833	1.294896	1.29166	1.270833	1.305938	2.76%	1.760%	1.29166
2010-04-22	1.257083	1.318438	1.235625	1.314063	1.310779	1.235625	1.318438	6.70%	1.480%	1.310779
2010-04-23	1.315313	1.335625	1.299792	1.331458	1.32813	1.299792	1.335625	2.76%	1.324%	1.32813
2010-04-26	1.332396	1.342396	1.315104	1.321563	1.31826	1.315104	1.342396	2.08%	-0.743%	1.31826
2010-04-27	1.30875	1.322708	1.229167	1.24	1.236901	1.229167	1.322708	7.61%	-6.172%	1.236901
2010-04-28	1.259063	1.260313	1.212813	1.242917	1.239811	1.212813	1.260313	3.92%	0.235%	1.239811
2010-04-29	1.260208	1.312604	1.260104	1.306354	1.303089	1.260104	1.312604	4.17%	5.104%	1.303089
2010-04-30	1.304375	1.310521	1.226146	1.229375	1.226303	1.226146	1.310521	6.88%	-5.893%	1.226303
2010-05-03	1.24375	1.298125	1.243438	1.279583	1.276385	1.243438	1.298125	4.40%	4.084%	1.276385
2010-05-04	1.231146	1.23125	1.138646	1.166458	1.163543	1.138646	1.23125	8.13%	-8.841%	1.163543
2010-05-05	1.129896	1.167813	1.108333	1.147292	1.144425	1.108333	1.167813	5.37%	-1.643%	1.144425
2010-05-06	1.123646	1.156042	0.708333	1.034896	1.03231	0.708333	1.156042	63.21%	-9.797%	1.03231
2010-05-07	1.0075	1.045104	0.892813	0.959583	0.957185	0.892813	1.045104	17.06%	-7.277%	0.957185
2010-05-10	1.080729	1.105938	1.074792	1.102708	1.099952	1.074792	1.105938	2.90%	14.915%	1.099952
2010-05-11	1.071563	1.145833	1.065313	1.101979	1.099225	1.065313	1.145833	7.56%	-0.066%	1.099225
2010-05-12	1.117083	1.16375	1.112917	1.161354	1.158452	1.112917	1.16375	4.57%	5.388%	1.158452
2010-05-13	1.150208	1.174375	1.101875	1.108854	1.106083	1.101875	1.174375	6.58%	-4.521%	1.106083
2010-05-14	1.081667	1.083125	1.005208	1.040625	1.038024	1.005208	1.083125	7.75%	-6.153%	1.038024
2010-05-17	1.050729	1.066354	0.9875	1.054688	1.052052	0.9875	1.066354	7.99%	1.351%	1.052052
2010-05-18	1.080417	1.086458	0.995833	1.014375	1.01184	0.995833	1.086458	9.10%	-3.822%	1.01184
2010-05-19	0.996875	1.020833	0.952396	0.987604	0.985136	0.952396	1.020833	7.19%	-2.639%	0.985136
2010-05-20	0.927813	0.934479	0.869271	0.887708	0.88549	0.869271	0.934479	7.50%	-10.115%	0.88549
2010-05-21	0.833646	0.922188	0.824792	0.894583	0.892347	0.824792	0.922188	11.81%	0.774%	0.892347
2010-05-24	0.899479	0.932813	0.891563	0.901979	0.899725	0.891563	0.932813	4.63%	0.827%	0.899725
2010-05-25	0.835	0.898438	0.808333	0.895625	0.893387	0.808333	0.898438	11.15%	-0.704%	0.893387
2010-05-26	0.909479	0.946875	0.86125	0.867917	0.865748	0.86125	0.946875	9.94%	-3.094%	0.865748
2010-05-27	0.925729	0.964271	0.918229	0.961875	0.959471	0.918229	0.964271	5.01%	10.826%	0.959471
2010-05-28	0.968229	0.970938	0.921875	0.948438	0.946068	0.921875	0.970938	5.32%	-1.397%	0.946068
2010-06-01	0.938438	0.986875	0.916667	0.922188	0.919883	0.916667	0.986875	7.66%	-2.768%	0.919883
2010-06-02	0.9375	0.987083	0.9175	0.987083	0.984616	0.9175	0.987083	7.58%	7.037%	0.984616
2010-06-03	0.994375	1.018333	0.975625	1.012708	1.010177	0.975625	1.018333	4.38%	2.596%	1.010177
2010-06-04	0.949167	0.986979	0.899375	0.912708	0.910427	0.899375	0.986979	9.74%	-9.875%	0.910427
2010-06-07	0.921563	0.931667	0.858333	0.859792	0.857643	0.857643	0.931667	8.63%	-5.798%	0.857643
2010-06-08	0.865938	0.871667	0.820938	0.855	0.852863	0.820938	0.871667	6.18%	-0.557%	0.852863
2010-06-09	0.872292	0.896771	0.826563	0.836146	0.834056	0.826563	0.896771	8.49%	-2.205%	0.834056
2010-06-10	0.865313	0.907292	0.858229	0.905521	0.903258	0.858229	0.907292	5.72%	8.297%	0.903258
2010-06-11	0.877396	0.932813	0.877396	0.929167	0.926845	0.877396	0.932813	6.32%	2.611%	0.926845
2010-06-14	0.956771	0.975104	0.925938	0.929688	0.927365	0.925938	0.975104	5.31%	0.056%	0.927365
2010-06-15	0.945104	1.008438	0.942292	0.997604	0.995111	0.942292	1.008438	7.02%	7.305%	0.995111
2010-06-16	0.996771	1.03125	0.991875	1.017708	1.015164	0.991875	1.03125	3.97%	2.015%	1.015164
2010-06-17	1.033646	1.035208	1.001458	1.027917	1.025348	1.001458	1.035208	3.37%	1.003%	1.025348
2010-06-18	1.033229	1.051458	1.020417	1.030729	1.028153	1.020417	1.051458	3.04%	0.274%	1.028153
2010-06-21	1.068333	1.072917	0.986667	1.003646	1.001138	0.986667	1.072917	8.74%	-2.628%	1.001138
2010-06-22	1.015208	1.037292	0.974792	0.979896	0.977447	0.974792	1.037292	6.41%	-2.366%	0.977447
2010-06-23	0.983542	0.993646	0.944792	0.966771	0.964355	0.944792	0.993646	5.17%	-1.339%	0.964355
2010-06-24	0.955208	0.963542	0.914583	0.919896	0.917597	0.914583	0.963542	5.35%	-4.849%	0.917597
2010-06-25	0.931875	0.942292	0.899688	0.919271	0.916974	0.899688	0.942292	4.74%	-0.068%	0.916974
2010-06-28	0.92	0.93375	0.89125	0.911042	0.908765	0.89125	0.93375	4.77%	-0.895%	0.908765
2010-06-29	0.868229	0.869792	0.785417	0.809375	0.807352	0.785417	0.869792	10.74%	-11.159%	0.807352
2010-06-30	0.797292	0.820104	0.763021	0.769375	0.767452	0.763021	0.820104	7.48%	-4.942%	0.767452
2010-07-01	0.773646	0.780104	0.717292	0.761875	0.759971	0.717292	0.780104	8.76%	-0.975%	0.759971
2010-07-02	0.763854	0.772708	0.734375	0.757708	0.755814	0.734375	0.772708	5.22%	-0.547%	0.755814
2010-07-06	0.786667	0.801146	0.7425	0.761667	0.759764	0.7425	0.801146	7.90%	0.523%	0.759764
2010-07-07	0.768229	0.835938	0.766354	0.833646	0.831563	0.766354	0.835938	9.08%	9.450%	0.831563
2010-07-08	0.853646	0.856979	0.818333	0.847708	0.84559	0.818333	0.856979	4.72%	1.687%	0.84559
2010-07-09	0.845521	0.875	0.841042	0.871458	0.86928	0.841042	0.875	4.04%	2.802%	0.86928
2010-07-12	0.868229	0.894479	0.862917	0.881354	0.879151	0.862917	0.894479	3.66%	1.136%	0.879151
2010-07-13	0.901979	0.923125	0.8825	0.911458	0.90918	0.8825	0.923125	4.60%	3.416%	0.90918
2010-07-14	0.919271	0.941563	0.907396	0.926042	0.923728	0.907396	0.941563	3.77%	1.600%	0.923728
2010-07-15	0.922188	0.937396	0.892188	0.929271	0.926949	0.892188	0.937396	5.07%	0.349%	0.926949
2010-07-16	0.921146	0.922292	0.850417	0.854479	0.852344	0.850417	0.922292	8.45%	-8.048%	0.852344
2010-07-19	0.859375	0.879167	0.838646	0.87375	0.871566	0.838646	0.879167	4.83%	2.255%	0.871566
2010-07-20	0.830417	0.905	0.82375	0.901354	0.899101	0.82375	0.905	9.86%	3.159%	0.899101
2010-07-21	0.935417	0.935417	0.863958	0.869792	0.867618	0.863958	0.935417	8.27%	-3.502%	0.867618
2010-07-22	0.90375	0.946354	0.90375	0.928438	0.926118	0.90375	0.946354	4.71%	6.743%	0.926118
2010-07-23	0.915417	0.95375	0.910313	0.952604	0.950223	0.910313	0.95375	4.77%	2.603%	0.950223
2010-07-26	0.956771	0.97625	0.943438	0.973542	0.971109	0.943438	0.97625	3.48%	2.198%	0.971109
2010-07-27	0.987917	0.992292	0.961146	0.973333	0.970901	0.961146	0.992292	3.24%	-0.021%	0.970901
2010-07-28	0.971354	0.983542	0.940625	0.953438	0.951055	0.940625	0.983542	4.56%	-2.044%	0.951055
2010-07-29	0.966667	0.972917	0.90125	0.930729	0.928403	0.90125	0.972917	7.95%	-2.382%	0.928403
2010-07-30	0.907083	0.9525	0.890729	0.937083	0.934741	0.890729	0.9525	6.93%	0.683%	0.934741
2010-08-02	0.971771	0.994792	0.961042	0.9875	0.985032	0.961042	0.994792	3.51%	5.380%	0.985032
2010-08-03	0.985625	0.98875	0.961875	0.977292	0.97485	0.961875	0.98875	2.79%	-1.034%	0.97485
2010-08-04	0.990104	1.008333	0.977292	1.005521	1.003008	0.977292	1.008333	3.18%	2.888%	1.003008
2010-08-05	0.990417	1.003125	0.978542	0.999583	0.997085	0.978542	1.003125	2.51%	-0.591%	0.997085
2010-08-06	0.963646	0.999167	0.949271	0.994896	0.99241	0.949271	0.999167	5.26%	-0.469%	0.99241
2010-08-09	1.008542	1.020833	0.995625	1.012292	1.009762	0.995625	1.020833	2.53%	1.748%	1.009762
2010-08-10	0.989583	1.004688	0.96375	0.990833	0.988357	0.96375	1.004688	4.25%	-2.120%	0.988357
2010-08-11	0.938229	0.938854	0.894896	0.909271	0.906999	0.894896	0.938854	4.91%	-8.232%	0.906999
2010-08-12	0.854792	0.896146	0.849688	0.883646	0.881438	0.849688	0.896146	5.47%	-2.818%	0.881438
2010-08-13	0.876354	0.886354	0.866042	0.866042	0.863878	0.863878	0.886354	2.60%	-1.992%	0.863878
2010-08-16	0.853125	0.888438	0.842188	0.870938	0.868762	0.842188	0.888438	5.49%	0.565%	0.868762
2010-08-17	0.890417	0.927396	0.885208	0.904063	0.901804	0.885208	0.927396	4.77%	3.803%	0.901804
2010-08-18	0.899479	0.930521	0.889167	0.912188	0.909908	0.889167	0.930521	4.65%	0.899%	0.909908
2010-08-19	0.899271	0.908542	0.855208	0.878646	0.87645	0.855208	0.908542	6.24%	-3.677%	0.87645
2010-08-20	0.869792	0.882292	0.854271	0.875625	0.873437	0.854271	0.882292	3.28%	-0.344%	0.873437
2010-08-23	0.895208	0.900521	0.850208	0.851458	0.84933	0.84933	0.900521	6.03%	-2.760%	0.84933
2010-08-24	0.823646	0.829792	0.792708	0.802604	0.800598	0.792708	0.829792	4.68%	-5.738%	0.800598
2010-08-25	0.786979	0.836563	0.783125	0.826667	0.824601	0.783125	0.836563	6.82%	2.998%	0.824601
2010-08-26	0.837292	0.838646	0.794271	0.799688	0.79769	0.794271	0.838646	5.59%	-3.264%	0.79769
2010-08-27	0.813646	0.829688	0.764583	0.826146	0.824081	0.764583	0.829688	8.52%	3.308%	0.824081
2010-08-30	0.813438	0.835208	0.799167	0.799375	0.797377	0.797377	0.835208	4.74%	-3.240%	0.797377
2010-08-31	0.7875	0.812188	0.776146	0.795417	0.793429	0.776146	0.812188	4.64%	-0.495%	0.793429
2010-09-01	0.826042	0.870104	0.824896	0.862083	0.859929	0.824896	0.870104	5.48%	8.381%	0.859929
2010-09-02	0.867396	0.891667	0.860833	0.891667	0.889439	0.860833	0.891667	3.58%	3.432%	0.889439
2010-09-03	0.91875	0.937083	0.909271	0.937083	0.934741	0.909271	0.937083	3.06%	5.093%	0.934741
2010-09-07	0.924479	0.935625	0.912292	0.914271	0.911986	0.911986	0.935625	2.59%	-2.434%	0.911986
2010-09-08	0.924479	0.961771	0.924479	0.946563	0.944197	0.924479	0.961771	4.03%	3.532%	0.944197
2010-09-09	0.976042	0.977604	0.954583	0.958542	0.956147	0.954583	0.977604	2.41%	1.266%	0.956147
2010-09-10	0.965521	0.974063	0.949792	0.968854	0.966433	0.949792	0.974063	2.56%	1.076%	0.966433
2010-09-13	0.994167	1.018854	0.993229	1.011563	1.009035	0.993229	1.018854	2.58%	4.408%	1.009035
2010-09-14	1.007292	1.04	1.001458	1.024375	1.021815	1.001458	1.04	3.85%	1.267%	1.021815
2010-09-15	1.01625	1.046875	1.008021	1.041771	1.039168	1.008021	1.046875	3.85%	1.698%	1.039168
2010-09-16	1.041146	1.058229	1.030104	1.056458	1.053818	1.030104	1.058229	2.73%	1.410%	1.053818
2010-09-17	1.078021	1.078021	1.051563	1.067708	1.06504	1.051563	1.078021	2.52%	1.065%	1.06504
2010-09-20	1.079688	1.129063	1.075938	1.123333	1.120526	1.075938	1.129063	4.94%	5.210%	1.120526
2010-09-21	1.124271	1.145833	1.107917	1.119792	1.116994	1.107917	1.145833	3.42%	-0.315%	1.116994
2010-09-22	1.107292	1.136354	1.095833	1.114479	1.111694	1.095833	1.136354	3.70%	-0.474%	1.111694
2010-09-23	1.091667	1.144792	1.088333	1.111146	1.108369	1.088333	1.144792	5.19%	-0.299%	1.108369
2010-09-24	1.150833	1.18125	1.145313	1.174063	1.171129	1.145313	1.18125	3.14%	5.662%	1.171129
2010-09-27	1.179479	1.185625	1.157396	1.160625	1.157724	1.157396	1.185625	2.44%	-1.145%	1.157724
2010-09-28	1.171563	1.171563	1.105	1.163542	1.160634	1.105	1.171563	6.02%	0.251%	1.160634
2010-09-29	1.154375	1.170104	1.141146	1.154167	1.151283	1.141146	1.170104	2.54%	-0.806%	1.151283
2010-09-30	1.171667	1.192292	1.115938	1.138542	1.135697	1.115938	1.192292	6.84%	-1.354%	1.135697
2010-10-01	1.165208	1.169896	1.118229	1.135	1.132164	1.118229	1.169896	4.62%	-0.311%	1.132164
2010-10-04	1.123646	1.135208	1.077917	1.095625	1.092887	1.077917	1.135208	5.31%	-3.469%	1.092887
2010-10-05	1.134479	1.182813	1.132604	1.177188	1.174246	1.132604	1.182813	4.43%	7.444%	1.174246
2010-10-06	1.172292	1.179688	1.124063	1.147188	1.144321	1.124063	1.179688	4.95%	-2.548%	1.144321
2010-10-07	1.166667	1.1675	1.130625	1.158438	1.155543	1.130625	1.1675	3.26%	0.981%	1.155543
2010-10-08	1.160521	1.190208	1.136875	1.181771	1.178818	1.136875	1.190208	4.69%	2.014%	1.178818
2010-10-11	1.185104	1.200625	1.173438	1.184167	1.181208	1.173438	1.200625	2.32%	0.203%	1.181208
2010-10-12	1.176354	1.215104	1.148646	1.20875	1.205729	1.148646	1.215104	5.79%	2.076%	1.205729
2010-10-13	1.231042	1.253229	1.220625	1.238125	1.235031	1.220625	1.253229	2.67%	2.430%	1.235031
2010-10-14	1.239583	1.246771	1.212396	1.23125	1.228173	1.212396	1.246771	2.84%	-0.555%	1.228173
2010-10-15	1.275313	1.309792	1.246875	1.309792	1.306519	1.246875	1.309792	5.05%	6.379%	1.306519
2010-10-18	1.311875	1.323229	1.295729	1.309792	1.306519	1.295729	1.323229	2.12%	0.000%	1.306519
2010-10-19	1.257917	1.287917	1.227396	1.257708	1.254565	1.227396	1.287917	4.93%	-3.977%	1.254565
2010-10-20	1.27	1.312188	1.262083	1.283854	1.280645	1.262083	1.312188	3.97%	2.079%	1.280645
2010-10-21	1.309792	1.323958	1.255313	1.292813	1.289582	1.255313	1.323958	5.47%	0.698%	1.289582
2010-10-22	1.294375	1.320938	1.287604	1.318021	1.314727	1.287604	1.320938	2.59%	1.950%	1.314727
2010-10-25	1.333854	1.360729	1.333854	1.338021	1.334677	1.333854	1.360729	2.01%	1.517%	1.334677
2010-10-26	1.316979	1.355417	1.301563	1.346042	1.342678	1.301563	1.355417	4.14%	0.599%	1.342678
2010-10-27	1.328854	1.363333	1.321563	1.359896	1.356497	1.321563	1.363333	3.16%	1.029%	1.356497
2010-10-28	1.37875	1.379479	1.335313	1.367708	1.36429	1.335313	1.379479	3.31%	0.574%	1.36429
2010-10-29	1.367396	1.383229	1.359375	1.361146	1.357744	1.357744	1.383229	1.88%	-0.480%	1.357744
2010-11-01	1.375	1.402813	1.344792	1.364271	1.360862	1.344792	1.402813	4.31%	0.230%	1.360862
2010-11-02	1.397083	1.416979	1.390625	1.405625	1.402112	1.390625	1.416979	1.90%	3.031%	1.402112
2010-11-03	1.412708	1.426354	1.374063	1.425938	1.422374	1.374063	1.426354	3.81%	1.445%	1.422374
2010-11-04	1.475625	1.493958	1.465313	1.476458	1.472768	1.465313	1.493958	1.95%	3.543%	1.472768
2010-11-05	1.48	1.487083	1.465625	1.478229	1.474535	1.465625	1.487083	1.46%	0.120%	1.474535
2010-11-08	1.470729	1.489583	1.460104	1.481979	1.478275	1.460104	1.489583	2.02%	0.254%	1.478275
2010-11-09	1.503021	1.508229	1.439896	1.458021	1.454377	1.439896	1.508229	4.75%	-1.617%	1.454377
2010-11-10	1.465729	1.485521	1.431354	1.480313	1.476614	1.431354	1.485521	3.78%	1.529%	1.476614
2010-11-11	1.411458	1.460521	1.394375	1.455417	1.45178	1.394375	1.460521	4.74%	-1.682%	1.45178
2010-11-12	1.431354	1.448333	1.349688	1.381354	1.377902	1.349688	1.448333	7.31%	-5.089%	1.377902
2010-11-15	1.405	1.410833	1.364896	1.366563	1.363148	1.363148	1.410833	3.50%	-1.071%	1.363148
2010-11-16	1.337292	1.360729	1.283021	1.29875	1.295504	1.283021	1.360729	6.06%	-4.962%	1.295504
2010-11-17	1.301042	1.330521	1.291667	1.311042	1.307765	1.291667	1.330521	3.01%	0.946%	1.307765
2010-11-18	1.353229	1.399167	1.352188	1.371979	1.36855	1.352188	1.399167	3.47%	4.648%	1.36855
2010-11-19	1.3675	1.385417	1.351875	1.375208	1.371771	1.351875	1.385417	2.48%	0.235%	1.371771
2010-11-22	1.358854	1.411458	1.353229	1.411458	1.407931	1.353229	1.411458	4.30%	2.636%	1.407931
2010-11-23	1.369688	1.373646	1.320833	1.344792	1.341431	1.320833	1.373646	4.00%	-4.723%	1.341431
2010-11-24	1.383021	1.434271	1.381354	1.423333	1.419776	1.381354	1.434271	3.83%	5.840%	1.419776
2010-11-26	1.398542	1.425208	1.390313	1.414375	1.410841	1.390313	1.425208	2.51%	-0.629%	1.410841
2010-11-29	1.390625	1.40625	1.342917	1.394688	1.391203	1.342917	1.40625	4.72%	-1.392%	1.391203
2010-11-30	1.350417	1.367917	1.326563	1.341667	1.338314	1.326563	1.367917	3.12%	-3.802%	1.338314
2010-12-01	1.403229	1.448333	1.401042	1.426979	1.423413	1.401042	1.448333	3.38%	6.359%	1.423413
2010-12-02	1.433333	1.476563	1.429688	1.470313	1.466638	1.429688	1.476563	3.28%	3.037%	1.466638
2010-12-03	1.452604	1.487396	1.452083	1.482604	1.478899	1.452083	1.487396	2.43%	0.836%	1.478899
2010-12-06	1.482917	1.488646	1.468021	1.48	1.476302	1.468021	1.488646	1.40%	-0.176%	1.476302
2010-12-07	1.534688	1.534792	1.47875	1.481354	1.477652	1.477652	1.534792	3.87%	0.091%	1.477652
2010-12-08	1.496042	1.505625	1.466979	1.501875	1.498122	1.466979	1.505625	2.63%	1.385%	1.498122
2010-12-09	1.526979	1.527292	1.489583	1.503438	1.499681	1.489583	1.527292	2.53%	0.104%	1.499681
2010-12-10	1.51375	1.537813	1.501354	1.535	1.531164	1.501354	1.537813	2.43%	2.099%	1.531164
2010-12-13	1.554271	1.554271	1.515625	1.516979	1.513188	1.513188	1.554271	2.71%	-1.174%	1.513188
2010-12-14	1.528958	1.544063	1.512188	1.523333	1.519526	1.512188	1.544063	2.11%	0.419%	1.519526
2010-12-15	1.522083	1.550417	1.494792	1.507813	1.504045	1.494792	1.550417	3.72%	-1.019%	1.504045
2010-12-16	1.509375	1.547292	1.5	1.539271	1.535424	1.5	1.547292	3.15%	2.086%	1.535424
2010-12-17	1.544167	1.557292	1.535729	1.543958	1.540099	1.535729	1.557292	1.40%	0.304%	1.540099
2010-12-20	1.552083	1.564583	1.514583	1.548125	1.544256	1.514583	1.564583	3.30%	0.270%	1.544256
2010-12-21	1.566042	1.574375	1.554063	1.573646	1.569713	1.554063	1.574375	1.31%	1.648%	1.569713
2010-12-22	1.573854	1.581771	1.567292	1.575313	1.571376	1.567292	1.581771	0.92%	0.106%	1.571376
2010-12-23	1.567083	1.573438	1.553125	1.563333	1.559426	1.553125	1.573438	1.31%	-0.760%	1.559426
2010-12-27	1.550729	1.572917	1.517708	1.563958	1.56005	1.517708	1.572917	3.64%	0.040%	1.56005
2010-12-28	1.575625	1.576979	1.546563	1.557188	1.553296	1.546563	1.576979	1.97%	-0.433%	1.553296
2010-12-29	1.570938	1.575208	1.5625	1.566458	1.562543	1.5625	1.575208	0.81%	0.595%	1.562543
2010-12-30	1.567083	1.5675	1.546875	1.554688	1.550803	1.546875	1.5675	1.33%	-0.751%	1.550803
2010-12-31	1.55125	1.55125	1.517604	1.540417	1.536567	1.517604	1.55125	2.22%	-0.918%	1.536567
2011-01-03	1.581354	1.641771	1.581146	1.61	1.605977	1.581146	1.641771	3.83%	4.517%	1.605977
2011-01-04	1.630208	1.630625	1.576771	1.6075	1.603483	1.576771	1.630625	3.42%	-0.155%	1.603483
2011-01-05	1.591563	1.648125	1.589479	1.647396	1.643279	1.589479	1.648125	3.69%	2.482%	1.643279
2011-01-06	1.653229	1.666146	1.643021	1.662292	1.658138	1.643021	1.666146	1.41%	0.904%	1.658138
2011-01-07	1.670729	1.673542	1.610313	1.658438	1.654293	1.610313	1.673542	3.93%	-0.232%	1.654293
2011-01-10	1.645833	1.685521	1.634896	1.677083	1.672892	1.634896	1.685521	3.10%	1.124%	1.672892
2011-01-11	1.6975	1.701146	1.667604	1.684792	1.680582	1.667604	1.701146	2.01%	0.460%	1.680582
2011-01-12	1.708125	1.72	1.688438	1.718958	1.714662	1.688438	1.72	1.87%	2.028%	1.714662
2011-01-13	1.725104	1.734896	1.707813	1.724375	1.720066	1.707813	1.734896	1.59%	0.315%	1.720066
2011-01-14	1.723542	1.762292	1.712292	1.761771	1.757368	1.712292	1.762292	2.92%	2.169%	1.757368
2011-01-18	1.716771	1.78125	1.713854	1.775833	1.771395	1.713854	1.78125	3.93%	0.798%	1.771395
2011-01-19	1.784896	1.784896	1.698542	1.716354	1.712065	1.698542	1.784896	5.08%	-3.349%	1.712065
2011-01-20	1.695833	1.700104	1.639583	1.677813	1.67362	1.639583	1.700104	3.69%	-2.246%	1.67362
2011-01-21	1.702292	1.7125	1.638333	1.639479	1.635382	1.635382	1.7125	4.72%	-2.285%	1.635382
2011-01-24	1.648646	1.708646	1.639896	1.707188	1.702922	1.639896	1.708646	4.19%	4.130%	1.702922
2011-01-25	1.684167	1.715417	1.671875	1.713125	1.708844	1.671875	1.715417	2.60%	0.348%	1.708844
2011-01-26	1.724167	1.755833	1.708229	1.739688	1.73534	1.708229	1.755833	2.79%	1.551%	1.73534
2011-01-27	1.760104	1.788021	1.750521	1.773229	1.768798	1.750521	1.788021	2.14%	1.928%	1.768798
